match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version
3754326,2015-12-28,16:00:00.000,0,0,available,processing,2022-12-01T13:45:33.542312,2021-06-12T16:17:31.694,19,2,England,Premier League,England - Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,26,Swansea City,male,,249,Wales,1,Regular Season,37,Selhurst Park,68,England,7,Neil Swarbrick,68,England,Alan Pardew,Alan Curtis,382,Alan Pardew,,1961-07-18,68,England,4711,Alan Curtis,,1954-04-16,249,Wales,1.1.0,2,2
3754327,2016-03-01,20:45:00.000,1,3,available,processing,2022-12-01T14:07:02.123384,2021-06-12T16:17:31.694,28,2,England,Premier League,England - Premier League,27,2015/2016,59,Aston Villa,male,,68,England,29,Everton,male,,68,England,1,Regular Season,211,Villa Park,68,England,13,Roger East,68,England,Rémi Garde,Roberto Martínez Montoliú,92,Rémi Garde,,1966-04-03,78,France,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1.1.0,2,2
3754331,2016-02-27,13:45:00.000,1,0,available,processing,2022-12-01T14:06:01.295075,2021-06-12T16:17:31.694,27,2,England,Premier League,England - Premier League,27,2015/2016,40,West Ham United,male,,68,England,41,Sunderland,male,,68,England,1,Regular Season,115324,Boleyn Ground,68,England,6,Mike Dean,68,England,Slaven Bilić,Sam Allardyce,150,Slaven Bilić,,1968-09-11,56,Croatia,561,Sam Allardyce,,1954-10-19,68,England,1.1.0,2,2
3754332,2016-04-25,21:00:00.000,1,1,available,processing,2021-07-07T17:46:25.604,2021-06-12T16:17:31.694,35,2,England,Premier League,England - Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,27,West Bromwich Albion,male,,68,England,1,Regular Season,99148,White Hart Lane,68,England,14,Mike Jones,68,England,Mauricio Roberto Pochettino Trossero,Tony Pulis,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,300,Tony Pulis,,1958-01-16,249,Wales,1.1.0,2,2
3754333,2016-05-15,16:00:00.000,5,1,available,processing,2021-12-03T22:58:57.593935,2021-06-12T16:17:31.694,38,2,England,Premier League,England - Premier League,27,2015/2016,37,Newcastle United,male,,68,England,38,Tottenham Hotspur,male,,68,England,1,Regular Season,4674,St. James' Park,68,England,8,Anthony Taylor,68,England,Rafael Benítez Maudes,Mauricio Roberto Pochettino Trossero,148,Rafael Benítez Maudes,Rafael Benítez,1960-04-16,214,Spain,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,1.1.0,2,2
3754334,2016-03-01,20:45:00.000,2,0,available,processing,2022-12-01T14:07:50.051638,2021-06-12T16:17:31.694,28,2,England,Premier League,England - Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,25,Southampton,male,,68,England,1,Regular Season,71,Vitality Stadium,68,England,6,Mike Dean,68,England,Eddie Howe,Ronald Koeman,38,Eddie Howe,,1977-11-29,68,England,676,Ronald Koeman,,1963-03-21,160,Netherlands,1.1.0,2,2
3754338,2016-01-16,16:00:00.000,2,1,available,processing,2022-12-01T13:54:22.583939,2021-06-12T16:17:31.694,22,2,England,Premier League,England - Premier League,27,2015/2016,37,Newcastle United,male,,68,England,40,West Ham United,male,,68,England,1,Regular Season,4674,St. James' Park,68,England,7,Neil Swarbrick,68,England,Steve McClaren,Slaven Bilić,40,Steve McClaren,,1961-05-03,68,England,150,Slaven Bilić,,1968-09-11,56,Croatia,1.1.0,2,2
3754340,2016-02-02,21:00:00.000,1,1,available,processing,2021-10-30T01:12:07.192015,2021-06-12T16:17:31.694,24,2,England,Premier League,England - Premier League,27,2015/2016,27,West Bromwich Albion,male,,68,England,26,Swansea City,male,,249,Wales,1,Regular Season,33,The Hawthorns,68,England,7,Neil Swarbrick,68,England,Tony Pulis,Francesco Guidolin,300,Tony Pulis,,1958-01-16,249,Wales,3626,Francesco Guidolin,,1955-10-03,112,Italy,1.1.0,2,2
3754341,2016-01-23,16:00:00.000,3,0,available,processing,2021-06-29T19:03:01.673,2021-06-12T16:17:31.694,23,2,England,Premier League,England - Premier League,27,2015/2016,22,Leicester City,male,,68,England,30,Stoke City,male,,68,England,1,Regular Season,20,King Power Stadium ,68,England,6,Mike Dean,68,England,Claudio Ranieri,Mark Hughes,60,Claudio Ranieri,,1951-10-20,112,Italy,55,Mark Hughes,,1963-11-01,249,Wales,1.1.0,2,2
3754342,2016-05-08,17:00:00.000,2,0,available,processing,2022-12-01T14:42:19.247572,2021-06-12T16:17:31.694,37,2,England,Premier League,England - Premier League,27,2015/2016,24,Liverpool,male,,68,England,23,Watford,male,,68,England,1,Regular Season,6,Anfield ,68,England,10,Lee Mason,68,England,Jürgen Klopp,Enrique Sánchez Flores,94,Jürgen Klopp,,1967-06-16,85,Germany,236,Enrique Sánchez Flores,Quique Sánchez Flores,1965-02-05,214,Spain,1.1.0,2,2
