player,match_id,won_ball,x,y,zone
Wayne Mark Rooney,3754200,False,78.3,9.5,Middle Third
Morgan Schneiderlin,3754200,False,49.0,51.9,Middle Third
Daley Blind,3754200,False,33.4,48.7,Defensive Third
Paddy McNair,3754200,True,25.3,56.0,Defensive Third
Morgan Schneiderlin,3754200,True,15.7,43.4,Defensive Third
Daley Blind,3754200,False,14.3,50.1,Defensive Third
Chris Smalling,3754200,False,53.0,46.1,Middle Third
Paddy McNair,3754200,False,6.5,79.3,Defensive Third
Jesse Lingard,3754200,True,35.3,66.7,Defensive Third
Daley Blind,3754200,False,46.6,17.9,Middle Third
Marcus Rashford,3754209,False,81.4,68.9,Attacking Third
Michael Carrick,3754209,False,50.3,57.5,Middle Third
Morgan Schneiderlin,3754209,False,73.4,66.6,Middle Third
Marcus Rashford,3754209,False,98.7,5.5,Attacking Third
Faustino Marcos Alberto Rojo,3754209,False,51.7,18.6,Middle Third
Jesse Lingard,3754209,False,106.4,56.4,Attacking Third
Marcus Rashford,3754209,False,112.5,54.7,Attacking Third
Morgan Schneiderlin,3754209,False,83.9,68.9,Attacking Third
Morgan Schneiderlin,3754209,False,27.0,16.7,Defensive Third
Jesse Lingard,3754209,True,34.3,17.5,Defensive Third
Anthony Martial,3754209,False,62.0,22.2,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,79.0,4.9,Middle Third
Anthony Martial,3754209,False,96.2,6.4,Attacking Third
Daley Blind,3754209,False,50.6,6.3,Middle Third
Chris Smalling,3754209,False,36.2,14.7,Defensive Third
Marcus Rashford,3754209,False,63.1,16.9,Middle Third
Jesse Lingard,3754209,False,90.3,33.1,Attacking Third
Jesse Lingard,3754209,False,76.1,22.2,Middle Third
Timothy Evans Fosu-Mensah,3754209,False,62.9,36.6,Middle Third
Chris Smalling,3754209,False,62.3,34.4,Middle Third
Juan Manuel Mata García,3754209,False,22.6,50.2,Defensive Third
Faustino Marcos Alberto Rojo,3754209,True,50.0,3.9,Middle Third
Juan Manuel Mata García,3754209,False,52.9,38.1,Middle Third
Daley Blind,3754209,False,8.2,67.8,Defensive Third
Jesse Lingard,3754209,False,15.7,66.4,Defensive Third
Morgan Schneiderlin,3754209,False,30.1,42.8,Defensive Third
Jesse Lingard,3754209,True,48.4,20.8,Middle Third
Marcus Rashford,3754209,False,90.9,12.8,Attacking Third
Jesse Lingard,3754209,False,76.1,6.9,Middle Third
Jesse Lingard,3754209,False,71.5,15.5,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,51.7,7.2,Middle Third
Juan Manuel Mata García,3754209,True,30.1,66.4,Defensive Third
Chris Smalling,3754209,False,25.7,67.7,Defensive Third
Chris Smalling,3754209,True,45.3,69.2,Middle Third
Marcus Rashford,3754209,False,86.2,63.8,Attacking Third
Chris Smalling,3754209,False,28.4,59.4,Defensive Third
Timothy Evans Fosu-Mensah,3754209,False,35.0,63.8,Defensive Third
Chris Smalling,3754209,False,10.0,46.6,Defensive Third
Jesse Lingard,3754209,False,32.2,22.0,Defensive Third
Anthony Martial,3754209,False,96.2,25.2,Attacking Third
Morgan Schneiderlin,3754209,False,55.1,26.0,Middle Third
Jesse Lingard,3754209,False,65.6,6.9,Middle Third
Marcus Rashford,3754209,True,72.5,69.9,Middle Third
Morgan Schneiderlin,3754209,False,26.1,41.4,Defensive Third
Faustino Marcos Alberto Rojo,3754209,True,51.5,27.8,Middle Third
Michael Carrick,3754209,False,36.5,16.9,Defensive Third
Morgan Schneiderlin,3754209,False,43.2,17.7,Middle Third
Morgan Schneiderlin,3754209,False,75.1,30.6,Middle Third
Timothy Evans Fosu-Mensah,3754209,False,83.2,32.0,Attacking Third
Daley Blind,3754209,False,66.2,25.8,Middle Third
Anthony Martial,3754209,False,106.4,15.3,Attacking Third
Michael Carrick,3754209,True,43.4,22.0,Middle Third
Marcus Rashford,3754209,False,90.7,43.5,Attacking Third
Anthony Martial,3754209,False,94.3,19.9,Attacking Third
Jesse Lingard,3754209,False,104.2,46.3,Attacking Third
Daley Blind,3754209,False,12.5,72.0,Defensive Third
Morgan Schneiderlin,3754209,False,41.8,73.5,Middle Third
Jesse Lingard,3754209,False,57.5,19.2,Middle Third
Chris Smalling,3754209,True,49.7,23.9,Middle Third
Chris Smalling,3754209,False,44.7,8.8,Middle Third
Anthony Martial,3754209,False,76.7,11.7,Middle Third
Jesse Lingard,3754209,True,48.0,54.8,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,66.7,17.5,Middle Third
Daley Blind,3754209,False,48.0,19.3,Middle Third
Jesse Lingard,3754209,False,61.9,21.5,Middle Third
Ashley Young,3754209,False,81.3,19.3,Attacking Third
Faustino Marcos Alberto Rojo,3754209,False,57.7,18.6,Middle Third
Daley Blind,3754209,False,58.4,20.0,Middle Third
Morgan Schneiderlin,3754209,False,64.0,30.7,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,91.0,5.1,Attacking Third
Morgan Schneiderlin,3754209,True,94.3,10.6,Attacking Third
Ashley Young,3754209,True,92.4,19.5,Attacking Third
Jesse Lingard,3754209,False,86.0,27.3,Attacking Third
Faustino Marcos Alberto Rojo,3754209,False,79.4,15.1,Middle Third
Morgan Schneiderlin,3754209,False,63.1,28.3,Middle Third
Juan Manuel Mata García,3754209,True,16.8,64.7,Defensive Third
Juan Manuel Mata García,3754209,False,58.1,75.8,Middle Third
Jesse Lingard,3754209,False,65.2,74.4,Middle Third
Timothy Evans Fosu-Mensah,3754209,True,53.7,78.5,Middle Third
Juan Manuel Mata García,3754209,False,28.8,69.9,Defensive Third
Michael Carrick,3754209,False,27.4,66.8,Defensive Third
Anthony Martial,3754209,False,11.3,63.3,Defensive Third
Morgan Schneiderlin,3754209,False,30.7,76.6,Defensive Third
Jesse Lingard,3754209,False,104.8,49.8,Attacking Third
Timothy Evans Fosu-Mensah,3754209,False,37.3,74.4,Defensive Third
Morgan Schneiderlin,3754209,False,33.5,79.9,Defensive Third
Daley Blind,3754209,True,25.5,61.9,Defensive Third
Daley Blind,3754209,True,28.3,62.2,Defensive Third
Jesse Lingard,3754209,False,41.4,62.2,Middle Third
Daley Blind,3754209,False,12.2,61.4,Defensive Third
Daley Blind,3754209,False,19.9,61.0,Defensive Third
Anthony Martial,3754209,False,109.5,11.1,Attacking Third
Jesse Lingard,3754209,False,68.8,6.3,Middle Third
Chris Smalling,3754209,True,41.8,61.6,Middle Third
Daley Blind,3754209,True,57.5,10.3,Middle Third
Jesse Lingard,3754209,False,39.4,44.8,Defensive Third
Morgan Schneiderlin,3754209,True,65.0,58.8,Middle Third
Juan Manuel Mata García,3754209,False,101.0,23.4,Attacking Third
Michael Carrick,3754209,True,13.7,65.2,Defensive Third
Ashley Young,3754209,True,108.8,11.0,Attacking Third
Timothy Evans Fosu-Mensah,3754209,True,72.1,34.2,Middle Third
Chris Smalling,3754209,True,13.7,69.9,Defensive Third
Juan Manuel Mata García,3754209,False,40.4,57.7,Middle Third
Ashley Young,3754209,False,64.0,63.1,Middle Third
Anthony Martial,3754209,False,110.6,14.6,Attacking Third
Jesse Lingard,3754209,False,63.8,25.0,Middle Third
Ashley Young,3754209,False,76.1,72.0,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,75.6,5.2,Middle Third
Anthony Martial,3754209,False,108.5,27.6,Attacking Third
Chris Smalling,3754209,False,51.5,23.1,Middle Third
Jesse Lingard,3754209,False,49.7,20.8,Middle Third
Morgan Schneiderlin,3754209,False,75.7,36.1,Middle Third
Matteo Darmian,3754209,True,51.3,73.7,Middle Third
Michael Carrick,3754209,False,34.7,54.6,Defensive Third
Daley Blind,3754209,True,33.1,56.4,Defensive Third
Memphis Depay,3754209,False,99.0,15.3,Attacking Third
Jesse Lingard,3754209,False,95.8,14.1,Attacking Third
Ashley Young,3754209,False,36.8,72.0,Defensive Third
Matteo Darmian,3754209,False,23.4,74.7,Defensive Third
Ashley Young,3754209,False,97.6,74.6,Attacking Third
Jesse Lingard,3754209,True,94.4,78.5,Attacking Third
Morgan Schneiderlin,3754209,False,45.1,72.0,Middle Third
Ashley Young,3754209,False,39.9,75.8,Defensive Third
Matteo Darmian,3754209,False,14.4,71.3,Defensive Third
Chris Smalling,3754209,False,16.8,74.0,Defensive Third
Matteo Darmian,3754209,False,10.1,78.5,Defensive Third
Memphis Depay,3754209,False,77.8,22.1,Middle Third
Anthony Martial,3754209,False,105.7,34.4,Attacking Third
Michael Carrick,3754209,False,66.2,42.3,Middle Third
Daley Blind,3754209,False,48.7,27.6,Middle Third
Morgan Schneiderlin,3754209,False,33.8,28.3,Defensive Third
Matteo Darmian,3754209,False,29.5,49.1,Defensive Third
Chris Smalling,3754209,False,22.4,57.7,Defensive Third
Morgan Schneiderlin,3754209,False,21.5,56.7,Defensive Third
Chris Smalling,3754209,False,25.3,56.0,Defensive Third
Morgan Schneiderlin,3754209,False,57.7,68.8,Middle Third
Memphis Depay,3754209,False,30.5,12.5,Defensive Third
Michael Carrick,3754209,False,29.3,13.4,Defensive Third
Jesse Lingard,3754209,False,43.9,42.2,Middle Third
Morgan Schneiderlin,3754209,False,37.3,54.3,Defensive Third
Anthony Martial,3754209,False,62.0,42.2,Middle Third
Ashley Young,3754209,False,98.4,60.5,Attacking Third
Anthony Martial,3754209,False,113.5,53.1,Attacking Third
Daley Blind,3754209,False,20.1,5.9,Defensive Third
Faustino Marcos Alberto Rojo,3754209,False,34.7,6.1,Defensive Third
Anthony Martial,3754209,False,111.1,56.4,Attacking Third
Matteo Darmian,3754209,False,65.2,79.1,Middle Third
Chris Smalling,3754209,False,54.9,72.5,Middle Third
Ashley Young,3754209,False,54.3,79.2,Middle Third
Michael Carrick,3754209,False,64.0,47.7,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,38.7,20.3,Defensive Third
Faustino Marcos Alberto Rojo,3754209,False,29.8,13.7,Defensive Third
Faustino Marcos Alberto Rojo,3754209,False,46.1,20.7,Middle Third
Faustino Marcos Alberto Rojo,3754209,False,26.4,9.4,Defensive Third
Wayne Mark Rooney,3754210,False,102.0,75.9,Attacking Third
Ander Herrera Agüera,3754210,False,20.0,15.8,Defensive Third
Jesse Lingard,3754210,False,88.0,59.8,Attacking Third
Juan Manuel Mata García,3754210,False,58.1,58.6,Middle Third
Chris Smalling,3754210,False,10.8,39.7,Defensive Third
Memphis Depay,3754210,False,52.0,53.4,Middle Third
Michael Carrick,3754210,False,6.9,56.1,Defensive Third
Michael Carrick,3754210,False,9.2,12.5,Defensive Third
Jesse Lingard,3754210,False,26.6,6.4,Defensive Third
Jesse Lingard,3754210,True,75.5,45.7,Middle Third
Juan Manuel Mata García,3754210,False,108.4,41.5,Attacking Third
Luis Antonio Valencia Mosquera,3754210,False,57.8,47.0,Middle Third
Ander Herrera Agüera,3754210,False,61.4,44.9,Middle Third
Memphis Depay,3754210,False,51.4,5.5,Middle Third
Matteo Darmian,3754210,False,43.1,7.9,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,44.7,15.0,Middle Third
Jesse Lingard,3754210,True,48.6,14.3,Middle Third
Jesse Lingard,3754210,False,50.1,6.4,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,45.6,4.6,Middle Third
Cameron Borthwick-Jackson,3754210,False,73.4,7.7,Middle Third
Luis Antonio Valencia Mosquera,3754210,False,25.4,76.5,Defensive Third
Jesse Lingard,3754210,True,38.3,14.3,Defensive Third
Ander Herrera Agüera,3754210,False,47.1,71.1,Middle Third
Jesse Lingard,3754210,False,55.3,33.3,Middle Third
Cameron Borthwick-Jackson,3754210,True,46.8,28.1,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,50.5,32.6,Middle Third
Cameron Borthwick-Jackson,3754210,True,21.2,10.0,Defensive Third
Memphis Depay,3754210,False,112.3,21.4,Attacking Third
Michael Carrick,3754210,False,62.0,17.1,Middle Third
Memphis Depay,3754210,False,51.6,5.8,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,32.1,10.6,Defensive Third
Faustino Marcos Alberto Rojo,3754210,False,28.1,12.2,Defensive Third
Juan Manuel Mata García,3754210,True,8.1,62.8,Defensive Third
Ander Herrera Agüera,3754210,False,43.5,46.7,Middle Third
Luis Antonio Valencia Mosquera,3754210,False,48.3,66.5,Middle Third
Cameron Borthwick-Jackson,3754210,False,31.8,11.9,Defensive Third
Memphis Depay,3754210,False,34.3,5.5,Defensive Third
Wayne Mark Rooney,3754210,False,58.1,28.4,Middle Third
Memphis Depay,3754210,False,29.7,11.9,Defensive Third
Ander Herrera Agüera,3754210,False,36.1,60.1,Defensive Third
Chris Smalling,3754210,True,21.8,76.5,Defensive Third
Luis Antonio Valencia Mosquera,3754210,True,33.1,70.5,Defensive Third
Wayne Mark Rooney,3754210,True,53.2,43.0,Middle Third
Cameron Borthwick-Jackson,3754210,False,71.2,71.7,Middle Third
Jesse Lingard,3754210,False,65.1,67.7,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,27.3,14.3,Defensive Third
Luis Antonio Valencia Mosquera,3754210,False,34.3,45.7,Defensive Third
Luis Antonio Valencia Mosquera,3754210,False,52.6,47.3,Middle Third
Wayne Mark Rooney,3754210,False,81.5,76.5,Attacking Third
Luis Antonio Valencia Mosquera,3754210,False,90.7,68.6,Attacking Third
Chris Smalling,3754210,False,89.8,76.9,Attacking Third
Memphis Depay,3754210,True,116.0,23.5,Attacking Third
Faustino Marcos Alberto Rojo,3754210,True,44.3,18.0,Middle Third
Faustino Marcos Alberto Rojo,3754210,True,20.0,12.5,Defensive Third
Chris Smalling,3754210,False,10.2,48.2,Defensive Third
Juan Manuel Mata García,3754210,True,40.1,75.7,Middle Third
Cameron Borthwick-Jackson,3754210,False,67.8,10.4,Middle Third
Chris Smalling,3754210,True,33.3,30.8,Defensive Third
Wayne Mark Rooney,3754210,False,86.1,54.0,Attacking Third
Luis Antonio Valencia Mosquera,3754210,True,70.3,61.6,Middle Third
Wayne Mark Rooney,3754210,False,107.5,50.7,Attacking Third
Jesse Lingard,3754210,False,69.1,30.2,Middle Third
Juan Manuel Mata García,3754210,False,56.6,62.2,Middle Third
Chris Smalling,3754210,False,40.4,54.3,Middle Third
Juan Manuel Mata García,3754210,False,42.2,63.8,Middle Third
Ander Herrera Agüera,3754210,False,60.5,74.8,Middle Third
Chris Smalling,3754210,False,52.0,78.1,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,6.9,21.0,Defensive Third
Cameron Borthwick-Jackson,3754210,True,12.9,23.2,Defensive Third
Jesse Lingard,3754210,False,64.2,65.6,Middle Third
Chris Smalling,3754210,False,44.9,62.2,Middle Third
Cameron Borthwick-Jackson,3754210,False,105.7,31.4,Attacking Third
Faustino Marcos Alberto Rojo,3754210,True,30.0,11.0,Defensive Third
Memphis Depay,3754210,False,113.0,36.3,Attacking Third
Juan Manuel Mata García,3754210,True,37.6,61.6,Defensive Third
Cameron Borthwick-Jackson,3754210,False,90.4,21.0,Attacking Third
Juan Manuel Mata García,3754210,True,75.7,73.2,Middle Third
Cameron Borthwick-Jackson,3754210,False,72.5,4.6,Middle Third
Cameron Borthwick-Jackson,3754210,True,51.3,9.5,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,44.8,7.0,Middle Third
Ander Herrera Agüera,3754210,False,56.0,50.8,Middle Third
Wayne Mark Rooney,3754210,True,82.6,14.6,Attacking Third
Ander Herrera Agüera,3754210,False,83.9,50.8,Attacking Third
Wayne Mark Rooney,3754210,False,110.8,71.5,Attacking Third
Juan Manuel Mata García,3754210,False,103.6,69.0,Attacking Third
Wayne Mark Rooney,3754210,False,101.2,46.1,Attacking Third
Cameron Borthwick-Jackson,3754210,False,103.6,13.9,Attacking Third
Michael Carrick,3754210,True,34.7,9.5,Defensive Third
Cameron Borthwick-Jackson,3754210,False,20.1,6.2,Defensive Third
Ander Herrera Agüera,3754210,False,33.6,19.6,Defensive Third
Juan Manuel Mata García,3754210,False,40.6,60.8,Middle Third
Luis Antonio Valencia Mosquera,3754210,False,32.4,70.2,Defensive Third
Cameron Borthwick-Jackson,3754210,False,71.8,4.2,Middle Third
Jesse Lingard,3754210,True,64.8,3.9,Middle Third
Luis Antonio Valencia Mosquera,3754210,False,32.4,65.2,Defensive Third
Michael Carrick,3754210,False,43.9,6.2,Middle Third
Jesse Lingard,3754210,False,95.8,52.0,Attacking Third
Juan Manuel Mata García,3754210,True,88.4,68.1,Attacking Third
Ander Herrera Agüera,3754210,False,95.9,49.1,Attacking Third
Michael Carrick,3754210,False,52.5,54.1,Middle Third
Jesse Lingard,3754210,False,45.2,51.7,Middle Third
Memphis Depay,3754210,False,21.0,14.2,Defensive Third
Chris Smalling,3754210,False,15.2,40.7,Defensive Third
Cameron Borthwick-Jackson,3754210,False,52.7,7.6,Middle Third
Cameron Borthwick-Jackson,3754210,False,55.8,5.1,Middle Third
Jesse Lingard,3754210,False,87.5,11.8,Attacking Third
Ander Herrera Agüera,3754210,True,72.7,22.4,Middle Third
Jesse Lingard,3754210,False,74.6,39.4,Middle Third
Jesse Lingard,3754210,False,107.8,21.7,Attacking Third
Faustino Marcos Alberto Rojo,3754210,False,85.8,12.1,Attacking Third
Jesse Lingard,3754210,False,51.5,30.7,Middle Third
Michael Carrick,3754210,False,73.0,24.0,Middle Third
Morgan Schneiderlin,3754210,True,53.4,35.1,Middle Third
Morgan Schneiderlin,3754210,False,31.5,2.1,Defensive Third
Michael Carrick,3754210,False,13.1,10.0,Defensive Third
Ander Herrera Agüera,3754210,False,79.7,50.3,Middle Third
Faustino Marcos Alberto Rojo,3754210,False,16.5,7.9,Defensive Third
Faustino Marcos Alberto Rojo,3754210,True,13.1,7.2,Defensive Third
Cameron Borthwick-Jackson,3754210,True,19.1,7.6,Defensive Third
Chris Smalling,3754210,False,32.7,22.1,Defensive Third
Faustino Marcos Alberto Rojo,3754210,False,22.4,6.2,Defensive Third
Ander Herrera Agüera,3754210,False,62.1,72.7,Middle Third
Timothy Evans Fosu-Mensah,3754210,False,62.5,34.5,Middle Third
Memphis Depay,3754210,False,55.1,17.5,Middle Third
Ander Herrera Agüera,3754210,False,33.6,56.2,Defensive Third
Timothy Evans Fosu-Mensah,3754210,False,22.4,26.1,Defensive Third
Luis Antonio Valencia Mosquera,3754210,False,90.9,66.2,Attacking Third
Ander Herrera Agüera,3754210,False,97.2,71.1,Attacking Third
Juan Manuel Mata García,3754210,True,85.1,73.9,Attacking Third
Ander Herrera Agüera,3754210,True,86.0,72.3,Attacking Third
Chris Smalling,3754210,False,56.0,70.6,Middle Third
Timothy Evans Fosu-Mensah,3754210,False,56.7,6.2,Middle Third
Chris Smalling,3754210,False,42.2,55.0,Middle Third
Ander Herrera Agüera,3754210,False,49.0,58.2,Middle Third
Cameron Borthwick-Jackson,3754210,False,41.5,31.2,Middle Third
Timothy Evans Fosu-Mensah,3754210,True,46.4,33.3,Middle Third
Chris Smalling,3754210,True,12.8,42.8,Defensive Third
Chris Smalling,3754221,False,55.7,14.7,Middle Third
Bastian Schweinsteiger,3754221,False,54.0,43.8,Middle Third
Ander Herrera Agüera,3754221,False,67.7,7.8,Middle Third
Luke Shaw,3754221,False,43.3,5.5,Middle Third
Ander Herrera Agüera,3754221,True,71.5,8.9,Middle Third
Ander Herrera Agüera,3754221,False,36.6,40.8,Defensive Third
Matteo Darmian,3754221,False,49.7,73.1,Middle Third
Daley Blind,3754221,False,60.0,4.9,Middle Third
Memphis Depay,3754221,False,72.1,26.7,Middle Third
Wayne Mark Rooney,3754221,False,89.7,45.5,Attacking Third
Daley Blind,3754221,False,56.7,34.2,Middle Third
Juan Manuel Mata García,3754221,False,72.4,71.8,Middle Third
Ander Herrera Agüera,3754221,False,78.6,46.3,Middle Third
Memphis Depay,3754221,False,100.4,36.9,Attacking Third
Ander Herrera Agüera,3754221,False,62.7,63.5,Middle Third
Memphis Depay,3754221,False,94.0,47.0,Attacking Third
Wayne Mark Rooney,3754221,False,70.9,4.6,Middle Third
Chris Smalling,3754221,True,20.4,19.0,Defensive Third
Morgan Schneiderlin,3754221,True,29.6,23.0,Defensive Third
Matteo Darmian,3754221,False,54.4,74.8,Middle Third
Luke Shaw,3754221,True,49.7,9.1,Middle Third
Bastian Schweinsteiger,3754221,False,69.8,28.2,Middle Third
Luke Shaw,3754221,False,85.7,5.2,Attacking Third
Luke Shaw,3754221,False,15.3,32.1,Defensive Third
Morgan Schneiderlin,3754221,False,30.0,27.6,Defensive Third
Ander Herrera Agüera,3754221,False,86.7,21.5,Attacking Third
Bastian Schweinsteiger,3754221,False,80.2,17.8,Attacking Third
Chris Smalling,3754221,False,54.5,29.1,Middle Third
Daley Blind,3754221,False,20.6,21.5,Defensive Third
Chris Smalling,3754221,False,10.4,30.9,Defensive Third
Juan Manuel Mata García,3754221,False,100.6,75.8,Attacking Third
Chris Smalling,3754221,True,90.6,78.0,Attacking Third
Memphis Depay,3754221,True,50.0,1.9,Middle Third
Luke Shaw,3754221,True,47.6,1.7,Middle Third
Daley Blind,3754221,False,34.5,7.8,Defensive Third
Morgan Schneiderlin,3754221,False,25.1,66.6,Defensive Third
Memphis Depay,3754221,True,104.1,22.3,Attacking Third
Ander Herrera Agüera,3754221,False,72.8,20.5,Middle Third
Chris Smalling,3754221,False,62.4,55.4,Middle Third
Juan Manuel Mata García,3754221,False,68.6,60.1,Middle Third
Matteo Darmian,3754221,False,71.2,69.4,Middle Third
Juan Manuel Mata García,3754221,False,67.7,69.2,Middle Third
Daley Blind,3754221,False,45.9,2.9,Middle Third
Wayne Mark Rooney,3754221,False,91.0,35.8,Attacking Third
Ander Herrera Agüera,3754221,False,55.7,56.2,Middle Third
Luke Shaw,3754221,True,16.5,35.8,Defensive Third
Chris Smalling,3754221,False,40.0,57.0,Middle Third
Matteo Darmian,3754221,False,34.1,76.4,Defensive Third
Morgan Schneiderlin,3754221,True,22.1,74.1,Defensive Third
Wayne Mark Rooney,3754221,False,98.3,33.3,Attacking Third
Luke Shaw,3754221,False,72.6,4.2,Middle Third
Juan Manuel Mata García,3754221,False,44.3,68.2,Middle Third
Memphis Depay,3754221,False,82.0,3.6,Attacking Third
Bastian Schweinsteiger,3754221,False,44.3,27.4,Middle Third
Matteo Darmian,3754221,False,29.4,72.7,Defensive Third
Chris Smalling,3754221,False,14.3,58.0,Defensive Third
Juan Manuel Mata García,3754221,True,35.9,77.4,Defensive Third
Matteo Darmian,3754221,True,28.8,74.8,Defensive Third
Ander Herrera Agüera,3754221,False,55.3,14.2,Middle Third
Ander Herrera Agüera,3754221,False,47.0,11.6,Middle Third
Bastian Schweinsteiger,3754221,False,52.2,5.3,Middle Third
Morgan Schneiderlin,3754221,True,67.1,55.0,Middle Third
Juan Manuel Mata García,3754221,False,46.8,75.4,Middle Third
Ander Herrera Agüera,3754221,False,73.4,54.3,Middle Third
Ander Herrera Agüera,3754221,False,109.3,11.0,Attacking Third
Luke Shaw,3754221,False,53.6,9.3,Middle Third
Daley Blind,3754221,False,57.6,26.5,Middle Third
Daley Blind,3754221,False,34.2,26.5,Defensive Third
Bastian Schweinsteiger,3754221,False,41.2,26.2,Middle Third
Memphis Depay,3754221,True,90.5,23.5,Attacking Third
Morgan Schneiderlin,3754221,False,48.3,63.4,Middle Third
Luke Shaw,3754221,True,60.6,13.7,Middle Third
Luke Shaw,3754221,False,75.8,9.3,Middle Third
Daley Blind,3754221,False,51.6,10.7,Middle Third
Morgan Schneiderlin,3754221,False,64.4,15.8,Middle Third
Luke Shaw,3754221,False,17.1,33.5,Defensive Third
Chris Smalling,3754221,False,41.6,34.1,Middle Third
Bastian Schweinsteiger,3754221,True,46.8,28.7,Middle Third
Daley Blind,3754221,False,61.0,20.5,Middle Third
Daley Blind,3754221,False,41.1,21.9,Middle Third
Bastian Schweinsteiger,3754221,False,51.8,16.3,Middle Third
Ander Herrera Agüera,3754221,False,60.1,17.2,Middle Third
Ander Herrera Agüera,3754221,True,45.1,20.3,Middle Third
Michael Carrick,3754221,False,65.7,39.0,Middle Third
Michael Carrick,3754221,False,50.8,15.1,Middle Third
Luke Shaw,3754221,False,41.3,7.2,Middle Third
Chris Smalling,3754221,False,45.1,56.9,Middle Third
Bastian Schweinsteiger,3754221,False,59.1,59.8,Middle Third
Chris Smalling,3754221,False,45.6,23.6,Middle Third
Luke Shaw,3754221,False,39.9,31.8,Defensive Third
Daley Blind,3754221,False,27.9,9.6,Defensive Third
Daley Blind,3754221,False,38.3,18.8,Defensive Third
Wayne Mark Rooney,3754221,False,50.1,23.4,Middle Third
Memphis Depay,3754221,False,55.6,12.4,Middle Third
Daley Blind,3754221,False,63.6,25.9,Middle Third
Chris Smalling,3754221,False,38.3,19.3,Defensive Third
Michael Carrick,3754221,True,38.7,28.1,Defensive Third
Bastian Schweinsteiger,3754221,False,24.1,4.2,Defensive Third
Luke Shaw,3754221,True,30.0,7.2,Defensive Third
Memphis Depay,3754221,True,35.5,13.0,Defensive Third
Matteo Darmian,3754221,False,57.0,75.9,Middle Third
Chris Smalling,3754221,False,15.8,74.7,Defensive Third
Chris Smalling,3754221,False,82.8,77.5,Attacking Third
Luke Shaw,3754221,True,60.5,5.8,Middle Third
Luke Shaw,3754221,False,83.0,32.8,Attacking Third
Michael Carrick,3754221,False,42.3,18.2,Middle Third
Matteo Darmian,3754221,False,30.5,76.6,Defensive Third
Marouane Fellaini-Bakkioui,3754221,True,85.8,60.0,Attacking Third
Matteo Darmian,3754221,True,66.0,67.1,Middle Third
Anthony Martial,3754223,False,50.6,5.1,Middle Third
Anthony Martial,3754223,False,61.4,6.5,Middle Third
Bastian Schweinsteiger,3754223,False,61.1,20.7,Middle Third
Faustino Marcos Alberto Rojo,3754223,False,40.4,8.4,Middle Third
Bastian Schweinsteiger,3754223,False,33.9,15.2,Defensive Third
Matteo Darmian,3754223,True,20.6,58.7,Defensive Third
Ander Herrera Agüera,3754223,False,62.5,16.3,Middle Third
Faustino Marcos Alberto Rojo,3754223,False,55.4,7.7,Middle Third
Morgan Schneiderlin,3754223,True,55.9,11.0,Middle Third
Faustino Marcos Alberto Rojo,3754223,True,54.5,7.3,Middle Third
Faustino Marcos Alberto Rojo,3754223,False,42.3,10.9,Middle Third
Daley Blind,3754223,False,27.6,16.5,Defensive Third
Morgan Schneiderlin,3754223,False,64.5,60.6,Middle Third
Juan Manuel Mata García,3754223,False,70.8,73.2,Middle Third
Faustino Marcos Alberto Rojo,3754223,False,52.6,12.3,Middle Third
Bastian Schweinsteiger,3754223,False,60.9,19.8,Middle Third
Morgan Schneiderlin,3754223,True,41.4,58.8,Middle Third
Morgan Schneiderlin,3754223,False,49.5,69.9,Middle Third
Chris Smalling,3754223,False,36.9,71.8,Defensive Third
Ander Herrera Agüera,3754223,False,50.6,70.4,Middle Third
Chris Smalling,3754223,False,7.0,56.6,Defensive Third
Chris Smalling,3754223,False,8.1,62.1,Defensive Third
Ander Herrera Agüera,3754223,False,63.9,26.8,Middle Third
Bastian Schweinsteiger,3754223,False,47.5,21.0,Middle Third
Ander Herrera Agüera,3754223,False,88.6,8.7,Attacking Third
Wayne Mark Rooney,3754223,False,92.9,24.1,Attacking Third
Matteo Darmian,3754223,False,43.7,76.8,Middle Third
Chris Smalling,3754223,False,8.4,74.5,Defensive Third
Morgan Schneiderlin,3754223,False,23.3,71.0,Defensive Third
Juan Manuel Mata García,3754223,False,16.5,76.8,Defensive Third
Morgan Schneiderlin,3754223,True,9.4,37.4,Defensive Third
Bastian Schweinsteiger,3754223,False,72.3,4.3,Middle Third
Ander Herrera Agüera,3754223,False,38.4,7.0,Defensive Third
Wayne Mark Rooney,3754223,True,57.5,43.1,Middle Third
Juan Manuel Mata García,3754223,False,95.1,30.7,Attacking Third
Bastian Schweinsteiger,3754223,True,89.0,25.2,Attacking Third
Daley Blind,3754223,False,68.4,9.1,Middle Third
